20220505,1116,3075.52,3076.17,3074.88,3075.41,102032,1020320320.00
20220505,1117,3075.51,3075.97,3075.03,3075.79,92802,928028800.00
20220505,1118,3075.76,3076.97,3075.46,3076.40,99160,991602240.00
20220505,1119,3076.26,3077.45,3076.25,3076.62,96334,963344000.00
20220505,1120,3076.73,3078.11,3076.57,3078.11,95502,955022848.00
20220505,1121,3078.12,3078.22,3076.20,3076.20,102856,1028569152.00
20220505,1122,3076.14,3076.85,3075.16,3075.21,105129,1051298112.00
20220505,1123,3074.36,3075.52,3074.36,3075.23,91120,911200832.00
20220505,1124,3075.26,3076.58,3075.06,3076.08,89273,892739456.00
20220505,1125,3076.79,3076.79,3075.31,3076.26,95252,952525312.00
20220505,1126,3076.64,3076.70,3075.85,3076.42,95452,954522880.00
20220505,1127,3076.52,3079.25,3076.09,3079.25,127559,1275590400.00
20220505,1128,3079.30,3079.50,3078.50,3079.05,103999,1039992064.00
20220505,1129,3079.52,3081.00,3079.30,3080.61,101989,1019897664.00
20220505,1130,3080.29,3081.34,3080.15,3080.77,114647,1146470400.00
20220505,1301,3080.81,3082.23,3077.68,3077.68,357964,3579644416.00
20220505,1302,3077.75,3077.75,3074.62,3075.61,179824,1798242176.00
20220505,1303,3075.20,3075.60,3073.45,3074.00,135270,1352708608.00
20220505,1304,3074.00,3074.00,3071.28,3071.66,148287,1482872064.00
20220505,1305,3071.73,3073.12,3071.73,3073.12,117528,1175280384.00
20220505,1306,3072.71,3072.71,3070.00,3070.00,131427,1314273408.00
20220505,1307,3070.64,3070.64,3069.54,3069.71,115671,1156717312.00
20220505,1308,3070.11,3072.14,3069.80,3072.14,111107,1111078400.00
20220505,1309,3071.74,3073.54,3071.74,3072.08,135831,1358318208.00
20220505,1310,3072.45,3072.45,3069.76,3070.07,140809,1408092672.00
20220505,1311,3069.18,3069.77,3067.85,3069.77,150804,1508047488.00
20220505,1312,3069.78,3071.88,3069.61,3071.88,122280,1222808832.00
20220505,1313,3072.38,3074.97,3072.38,3073.84,150631,1506317696.00
20220505,1314,3073.91,3074.62,3073.00,3074.47,94604,946040704.00
20220505,1315,3074.54,3075.66,3074.31,3075.09,100541,1005416256.00
20220505,1316,3075.37,3075.38,3074.51,3075.38,103685,1036857152.00
20220505,1317,3075.77,3076.52,3075.19,3075.97,99736,997369792.00
20220505,1318,3076.06,3076.38,3074.61,3075.48,111023,1110238464.00
20220505,1319,3074.95,3075.60,3074.78,3075.60,106194,1061942912.00
20220505,1320,3075.60,3076.54,3075.53,3075.53,120513,1205130624.00
20220505,1321,3075.29,3075.63,3073.70,3074.02,126171,1261713152.00
20220505,1322,3073.80,3074.64,3073.22,3074.19,114144,1141446272.00
20220505,1323,3073.80,3074.20,3073.27,3073.89,101651,1016516160.00
20220505,1324,3074.09,3075.12,3073.55,3074.63,97815,978156800.00
20220505,1325,3074.91,3074.91,3073.03,3073.09,103550,1035507008.00
20220505,1326,3073.72,3073.72,3072.63,3073.29,107067,1070678976.00
20220505,1327,3073.26,3074.44,3073.12,3074.15,105024,1050245888.00
20220505,1328,3074.44,3075.97,3074.44,3075.97,107597,1075975040.00
20220505,1329,3075.48,3077.35,3075.48,3077.35,121743,1217436928.00
20220505,1330,3077.83,3080.59,3077.83,3078.69,188671,1886716288.00
20220505,1331,3078.69,3080.27,3078.30,3080.19,130270,1302705024.00
20220505,1332,3080.06,3080.06,3078.04,3078.52,124286,1242868096.00
20220505,1333,3078.63,3078.76,3077.44,3077.44,105968,1059689088.00
20220505,1334,3077.52,3077.52,3076.14,3076.73,123791,1237912064.00
20220505,1335,3076.68,3076.68,3075.50,3076.08,107921,1079217792.00
20220505,1336,3076.32,3076.97,3075.86,3076.24,102328,1023288448.00
20220505,1337,3076.55,3077.24,3076.52,3077.10,98461,984611776.00
20220505,1338,3076.79,3078.89,3076.79,3078.37,103345,1033458112.00
20220505,1339,3078.60,3079.87,3078.60,3079.86,105369,1053697408.00
20220505,1340,3079.66,3080.36,3079.15,3079.15,105986,1059867648.00
20220505,1341,3079.06,3080.67,3079.06,3080.37,105353,1053539200.00
20220505,1342,3080.18,3082.17,3080.18,3082.17,104433,1044339328.00
20220505,1343,3082.00,3082.06,3079.45,3079.45,137303,1373035008.00
20220505,1344,3079.74,3080.16,3079.60,3080.04,91370,913706432.00
20220505,1345,3079.99,3080.68,3079.75,3080.62,87882,878825280.00
20220505,1346,3080.69,3080.69,3079.38,3079.65,103750,1037507968.00
20220505,1347,3078.70,3078.70,3077.92,3078.12,109948,1099487744.00
20220505,1348,3077.92,3078.08,3076.87,3076.87,92878,928786048.00
20220505,1349,3077.07,3077.07,3075.06,3075.06,131137,1311379968.00
20220505,1350,3074.85,3075.10,3074.56,3075.10,106840,1068401600.00
20220505,1351,3075.35,3075.42,3074.64,3074.82,99222,992223232.00
20220505,1352,3074.87,3075.32,3074.46,3074.86,99932,999326720.00
20220505,1353,3075.24,3076.14,3074.97,3076.09,98948,989480064.00
20220505,1354,3076.05,3077.08,3076.05,3076.57,101796,1017969024.00
20220505,1355,3076.26,3076.62,3075.87,3076.55,93450,934507840.00
20220505,1356,3076.31,3076.85,3074.74,3074.74,105047,1050479488.00
20220505,1357,3074.65,3075.27,3074.32,3075.03,102772,1027729792.00
20220505,1358,3074.98,3076.05,3074.98,3076.05,101369,1013691008.00
20220505,1359,3075.92,3076.13,3075.06,3075.18,97366,973667968.00
20220505,1400,3075.58,3075.58,3074.27,3074.47,98270,982708800.00
20220505,1401,3074.73,3074.73,3070.46,3070.46,168093,1680935936.00
20220505,1402,3069.91,3070.03,3068.69,3068.69,159922,1599223040.00
20220505,1403,3068.83,3069.50,3068.19,3068.96,142622,1426224000.00
20220505,1404,3069.25,3069.25,3068.60,3069.10,116875,1168759552.00
20220505,1405,3068.92,3069.03,3068.08,3068.43,123678,1236786560.00
20220505,1406,3068.75,3068.75,3067.29,3067.29,123126,1231266688.00
20220505,1407,3067.54,3067.54,3066.56,3066.75,132692,1326929408.00
20220505,1408,3067.06,3067.83,3066.51,3067.83,117369,1173696256.00
20220505,1409,3067.88,3069.98,3067.88,3069.62,122282,1222822656.00
20220505,1410,3070.05,3070.38,3069.67,3069.85,96697,966971584.00
20220505,1411,3069.80,3069.80,3069.02,3069.42,92603,926031424.00
20220505,1412,3070.03,3070.68,3069.76,3069.91,93922,939229504.00
20220505,1413,3070.15,3070.56,3070.08,3070.35,87223,872235648.00
20220505,1414,3070.36,3070.36,3068.32,3068.71,104361,1043618944.00
20220505,1415,3068.52,3068.52,3067.46,3067.86,100794,1007947648.00
20220505,1416,3067.65,3068.19,3067.34,3067.69,107071,1070714688.00
20220505,1417,3067.60,3068.96,3067.60,3068.88,108560,1085608704.00
20220505,1418,3068.67,3069.31,3068.51,3068.52,86037,860379520.00
20220505,1419,3069.22,3070.90,3069.00,3070.90,113411,1134119040.00
20220505,1420,3071.35,3071.46,3070.27,3070.27,109214,1092142592.00
20220505,1421,3070.85,3070.85,3069.48,3069.97,99570,995704576.00
20220505,1422,3070.10,3071.14,3070.10,3071.14,80955,809550144.00
20220505,1423,3070.62,3070.72,3069.93,3070.46,93430,934306368.00
20220505,1424,3070.76,3071.04,3070.15,3070.15,84308,843085376.00
20220505,1425,3070.27,3070.27,3068.91,3069.20,94282,942824640.00
20220505,1426,3069.03,3069.12,3068.56,3068.56,95920,959200320.00
20220505,1427,3068.97,3070.07,3068.67,3069.47,95542,955425984.00
20220505,1428,3069.36,3070.04,3069.31,3069.53,88567,885673984.00
20220505,1429,3069.67,3069.67,3068.57,3068.76,97450,974501696.00
20220505,1430,3068.91,3068.91,3068.21,3068.58,96456,964564032.00
20220505,1431,3068.85,3070.19,3068.59,3069.26,136312,1363122816.00
20220505,1432,3068.68,3069.04,3066.83,3067.66,134391,1343910528.00
20220505,1433,3067.32,3067.54,3065.82,3066.11,132620,1326208640.00
